"id";"id_str";"followers_count";"created_at";"updated_at"
8178;"179147542";242;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8179;"1093329310579154944";123;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8180;"1233024544270684161";58;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8181;"323263308";1611;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8182;"1104120809482866688";1844;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8183;"97445850";1533;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8184;"55152459";35107;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8185;"1909765362";165;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8186;"1113965533542719488";1472;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8187;"292023005";570;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8188;"1350454263386959872";18;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8189;"167968053";45;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8190;"863587335757336585";1393;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8191;"717744189774151680";2375;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8192;"137548563";12895;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8193;"185344587";1852191;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8194;"24761253";5270;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8195;"179650596";2206;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8196;"176832003";3633;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8197;"1909765362";165;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8198;"1226849278087352320";271;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8199;"3092387621";1420;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8200;"48122425";24199;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8201;"74849428";6253;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8202;"58538668";23707;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8203;"139194124";1297;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8204;"3181396187";21155;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8205;"3084916883";6185;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8206;"583377940";7982;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8207;"274679920";5037;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8208;"169177005";32748;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8209;"44251759";7316;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8210;"2900528733";7832;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8211;"18888488";145867;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8212;"2654800357";3973;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8213;"256661112";245;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8214;"169739656";2242;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8215;"98934540";570;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8216;"33014349";5636;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8217;"626138471";346;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8218;"265024488";22010;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8219;"798892388366381056";484245;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8220;"1335942718040793091";444;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8221;"2209910422";416;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8222;"85859074";18462;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8223;"750092719121375232";228;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8224;"1155204531942301698";145;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8225;"3183992440";16279;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8226;"140669124";1351;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8227;"68712576";2144736;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8228;"40053694";1613355;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8229;"2773697022";47;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8230;"2583179096";869;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8231;"1118481835376431104";559;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8232;"1081389350137532416";63;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8233;"97445850";1533;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8234;"1576755078";3283;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8235;"717744189774151680";2375;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8236;"795228290";32;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8237;"1325494376";5451;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8238;"762402774260875265";1489614;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8239;"2793462577";1618;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8240;"57906445";20998;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8241;"1093329310579154944";123;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8242;"1113965533542719488";1472;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8243;"160537024";2231;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8244;"33014349";5636;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8245;"164696186";5405;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8246;"3181396187";21155;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8247;"44251759";7316;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8248;"2773697022";47;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8249;"155659213";92754145;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8250;"46927498";12555;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8251;"2900528733";7832;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8252;"256661112";245;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8253;"25577585";635301;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8254;"323263308";1611;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8255;"25311569";2093;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8256;"2670726740";2650486;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8257;"3254270357";2557;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8258;"25577585";635301;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8259;"1067790946090315776";3075;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8260;"1335942718040793091";444;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8261;"140480459";40548;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8262;"63508635";19091;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8263;"948927124316008449";3394;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8264;"33014349";5636;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8265;"63508635";19091;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8266;"1025103133981257728";49;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8267;"3084916883";6185;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8268;"2793462577";1618;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8269;"1093329310579154944";123;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8270;"2583179096";869;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8271;"2654800357";3973;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8272;"63508635";19091;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8273;"1233024544270684161";58;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8274;"1024403315164160000";70428;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8275;"3092387621";1420;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8276;"264391266";513;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8277;"1325494376";5451;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8278;"78714361";2643;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8279;"57906445";20998;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8280;"1177021738053525504";199;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8281;"127285692";3559;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8282;"55152459";35107;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8283;"1063411413845241856";3013;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8284;"823535524610797569";367;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8285;"1016611112";4137;"2021-07-10 11:55:01";"2021-07-10 11:55:01"
8286;"149115340";2017;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8287;"24761253";5270;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8288;"3294107902";2459;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8289;"48515258";3576;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8290;"119373950";54;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8291;"164696186";5404;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8292;"626138471";346;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8293;"133284193";84;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8294;"54223926";23967;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8295;"60053376";4365;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8296;"211036828";562;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8297;"794866608";3946;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8298;"71882668";4483;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8299;"1063411413845241856";3013;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8300;"98934540";570;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8301;"1118481835376431104";559;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8302;"1095138301844033537";476;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8303;"163165805";1504;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8304;"2317252641";1455;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8305;"179650596";2206;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8306;"140669124";1351;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8307;"27166575";1371;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8308;"795228290";32;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8309;"1267667511895633921";216;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8310;"179147542";242;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8311;"153563550";4469;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8312;"25577585";635301;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8313;"71882668";4483;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8314;"1002217423037255681";172;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8315;"158487331";53954525;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8316;"106134926";65014;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8317;"58538668";23707;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8318;"1307554087";6808;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8319;"116751115";2490;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8320;"176269387";105;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8321;"1095733666003800064";286;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8322;"78714361";2643;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8323;"1095733666003800064";286;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8324;"354095556";2237096;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8325;"1177021738053525504";199;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8326;"1067790946090315776";3075;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8327;"137548563";12895;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8328;"429751053";3251;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8329;"1606503036";694;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8330;"2970617333";6208;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8331;"2601784207";2675;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8332;"1436541721";32192;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8333;"88502425";3171;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8334;"54627754";11125;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8335;"1335942718040793091";444;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8336;"399115403";9930;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8337;"1351188841558913025";3208881;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8338;"36778216";29282;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8339;"1024403315164160000";70430;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8340;"149115340";2017;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8341;"165113436";1634;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8342;"1080814654195204096";14050;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8343;"46927498";12555;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8344;"27166575";1371;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8345;"292023005";570;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8346;"218355933";273;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8347;"1050121324436307970";104509;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8348;"1226849278087352320";271;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8349;"1335942718040793091";444;"2021-07-10 11:55:02";"2021-07-10 11:55:02"
8350;"155659213";92754186;"2021-07-10 11:57:14";"2021-07-10 11:57:14"
8351;"106134926";65019;"2021-07-10 11:58:09";"2021-07-10 11:58:09"
8352;"2445921702";180765;"2021-07-10 11:58:36";"2021-07-10 11:58:36"
8353;"4250596815";145266;"2021-07-10 11:58:58";"2021-07-10 11:58:58"
8354;"126436384";1430103;"2021-07-10 11:59:37";"2021-07-10 11:59:37"
8355;"528507920";146273;"2021-07-10 12:00:46";"2021-07-10 12:00:46"
8356;"28273230";2434825;"2021-07-10 12:00:57";"2021-07-10 12:00:57"
8357;"25577585";635301;"2021-07-10 13:03:01";"2021-07-10 13:03:01"
8358;"2670726740";2650551;"2021-07-10 13:03:12";"2021-07-10 13:03:12"
8359;"74849428";6253;"2021-07-10 13:04:46";"2021-07-10 13:04:46"
8360;"85859074";18460;"2021-07-10 13:04:53";"2021-07-10 13:04:53"
8361;"106134926";65086;"2021-07-10 13:05:02";"2021-07-10 13:05:02"
8362;"128372940";6862815;"2021-07-10 13:05:11";"2021-07-10 13:05:11"
8363;"33374761";1224931;"2021-07-10 13:05:36";"2021-07-10 13:05:36"
8364;"3181396187";21154;"2021-07-10 13:05:56";"2021-07-10 13:05:56"
8365;"58538668";23708;"2021-07-10 13:06:03";"2021-07-10 13:06:03"
8366;"48122425";24199;"2021-07-10 13:06:11";"2021-07-10 13:06:11"
8367;"1335942718040793091";444;"2021-07-10 13:06:21";"2021-07-10 13:06:21"
8368;"1436541721";32205;"2021-07-10 13:06:38";"2021-07-10 13:06:38"
8369;"33014349";5637;"2021-07-10 13:07:09";"2021-07-10 13:07:09"
8370;"1155204531942301698";145;"2021-07-10 13:07:17";"2021-07-10 13:07:17"
8371;"3183992440";16279;"2021-07-10 13:07:39";"2021-07-10 13:07:39"
8372;"1080814654195204096";14049;"2021-07-10 13:07:50";"2021-07-10 13:07:50"
8373;"63508635";19091;"2021-07-10 13:08:12";"2021-07-10 13:08:12"
8374;"25577585";635761;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8375;"2670726740";2652695;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8376;"1335942718040793091";445;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8377;"1335942718040793091";445;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8378;"1084783141";6379;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8379;"342994346";256288;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8380;"798892388366381056";485077;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8381;"1081389350137532416";63;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8382;"1335942718040793091";445;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8383;"127285692";3565;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8384;"185344587";1852163;"2021-07-11 12:52:09";"2021-07-11 12:52:09"
8385;"1335942718040793091";445;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8386;"68712576";2145777;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8387;"40053694";1614355;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8388;"64563165";3642650;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8389;"128372940";6865208;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8390;"1081389350137532416";63;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8391;"63508635";19105;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8392;"813286";129735054;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8393;"155659213";92784315;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8394;"1081389350137532416";63;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8395;"33014349";5640;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8396;"116751115";2491;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8397;"794866608";3947;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8398;"2583179096";869;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8399;"1093329310579154944";123;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8400;"1086232379482689536";286;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8401;"116751115";2491;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8402;"1909765362";165;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8403;"2583179096";869;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8404;"1093329310579154944";123;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8405;"2773697022";47;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8406;"794866608";3947;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8407;"1025103133981257728";49;"2021-07-11 12:52:10";"2021-07-11 12:52:10"
8408;"1118481835376431104";559;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8409;"1095733666003800064";286;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8410;"1095138301844033537";476;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8411;"632737286";1044;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8412;"2793462577";1618;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8413;"63508635";19105;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8414;"167968053";45;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8415;"1177021738053525504";200;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8416;"231407772";895;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8417;"795228290";32;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8418;"583377940";7982;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8419;"2317252641";1455;"2021-07-11 12:52:11";"2021-07-11 12:52:11"
8420;"179147542";242;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8421;"133284193";84;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8422;"140480459";40547;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8423;"137548563";12912;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8424;"2654800357";3973;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8425;"1576755078";3285;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8426;"3254270357";2556;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8427;"323263308";1612;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8428;"3092387621";1421;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8429;"1113965533542719488";1474;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8430;"163165805";1504;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8431;"97445850";1534;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8432;"25311569";2093;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8433;"119373950";54;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8434;"1067790946090315776";3075;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8435;"948927124316008449";3392;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8436;"48122425";24204;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8437;"2970617333";6191;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8438;"1063411413845241856";3014;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8439;"1233024544270684161";57;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8440;"1104120809482866688";1845;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8441;"176832003";3632;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8442;"1350454263386959872";18;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8443;"1325494376";5452;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8444;"25577585";635761;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8445;"74849428";6257;"2021-07-11 12:52:12";"2021-07-11 12:52:12"
8446;"71882668";4482;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8447;"863587335757336585";1394;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8448;"78714361";2642;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8449;"717744189774151680";2376;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8450;"139194124";1297;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8451;"140669124";1351;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8452;"429751053";3252;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8453;"57906445";21006;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8454;"164696186";5404;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8455;"179650596";2206;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8456;"264391266";514;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8457;"48515258";3579;"2021-07-11 12:52:13";"2021-07-11 12:52:13"
8458;"58538668";23716;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8459;"2900528733";7835;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8460;"176269387";105;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8461;"626138471";347;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8462;"3181396187";21168;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8463;"1267667511895633921";216;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8464;"3294107902";2460;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8465;"55152459";35116;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8466;"218355933";273;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8467;"153563550";4470;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8468;"33014349";5640;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8469;"3084916883";6192;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8470;"292023005";570;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8471;"256661112";245;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8472;"823535524610797569";367;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8473;"27166575";1371;"2021-07-11 12:52:14";"2021-07-11 12:52:14"
8474;"98934540";570;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8475;"149115340";2017;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8476;"1226849278087352320";272;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8477;"54627754";11124;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8478;"46927498";12560;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8479;"44251759";7319;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8480;"24761253";5272;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8481;"60053376";4365;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8482;"1093329310579154944";123;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8483;"794866608";3947;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8484;"2583179096";869;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8485;"116751115";2491;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8486;"1025103133981257728";49;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8487;"1118481835376431104";559;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8488;"632737286";1044;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8489;"1909765362";165;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8490;"2773697022";47;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8491;"1086232379482689536";286;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8492;"1095733666003800064";286;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8493;"63508635";19105;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8494;"2793462577";1618;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8495;"1095138301844033537";476;"2021-07-11 12:52:15";"2021-07-11 12:52:15"
8496;"2317252641";1455;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8497;"231407772";895;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8498;"795228290";32;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8499;"1177021738053525504";200;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8500;"167968053";45;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8501;"583377940";7982;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8502;"133284193";84;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8503;"179147542";242;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8504;"323263308";1612;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8505;"140480459";40547;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8506;"1576755078";3285;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8507;"2654800357";3973;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8508;"137548563";12912;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8509;"1113965533542719488";1474;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8510;"3092387621";1421;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8511;"3254270357";2556;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8512;"97445850";1534;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8513;"1233024544270684161";57;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8514;"25311569";2093;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8515;"163165805";1504;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8516;"119373950";54;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8517;"948927124316008449";3392;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
8518;"48122425";24204;"2021-07-11 12:52:16";"2021-07-11 12:52:16"
